"interface_id","hostname","private_name","primary","interface","designation","mac","ipv4","ipv6"
"305","cn0106","cn0106-e0","0","eth0","e0","38:EA:A7:12:60:48","10.1.20.106","NULL"
"306","cn0107","cn0107-e0","0","eth0","e0","38:EA:A7:12:5F:F4","10.1.20.107","NULL"
"307","cn0108","cn0108-e0","0","eth0","e0","38:EA:A7:12:60:C4","10.1.20.108","NULL"
"308","cn0109","cn0109-e0","0","eth0","e0","38:EA:A7:12:60:08","10.1.20.109","NULL"
"309","cn0110","cn0110-e0","0","eth0","e0","38:EA:A7:12:60:C8","10.1.20.110","NULL"
"310","cn0111","cn0111-e0","0","eth0","e0","38:EA:A7:12:5F:98","10.1.20.111","NULL"
"311","cn0112","cn0112-e0","0","eth0","e0","38:EA:A7:12:60:A8","10.1.20.112","NULL"
"312","cn0113","cn0113-e0","0","eth0","e0","38:EA:A7:12:62:D4","10.1.20.113","NULL"
"313","cn0114","cn0114-e0","0","eth0","e0","38:EA:A7:12:62:D8","10.1.20.114","NULL"
"314","cn0115","cn0115-e0","0","eth0","e0","38:EA:A7:12:65:68","10.1.20.115","NULL"
"315","cn0116","cn0116-e0","0","eth0","e0","38:EA:A7:12:62:24","10.1.20.116","NULL"
"316","cn0117","cn0117-e0","0","eth0","e0","38:EA:A7:12:65:CC","10.1.20.117","NULL"
"317","cn0118","cn0118-e0","0","eth0","e0","38:EA:A7:12:64:68","10.1.20.118","NULL"
"318","cn0119","cn0119-e0","0","eth0","e0","38:EA:A7:12:65:1C","10.1.20.119","NULL"
"319","cn0120","cn0120-e0","0","eth0","e0","38:EA:A7:12:65:94","10.1.20.120","NULL"
"320","cn0121","cn0121-e0","0","eth0","e0","38:EA:A7:12:5F:E8","10.1.20.121","NULL"
"321","cn0122","cn0122-e0","0","eth0","e0","38:EA:A7:12:60:1C","10.1.20.122","NULL"
"322","cn0123","cn0123-e0","0","eth0","e0","38:EA:A7:12:60:60","10.1.20.123","NULL"
"323","cn0124","cn0124-e0","0","eth0","e0","38:EA:A7:12:60:18","10.1.20.124","NULL"
"324","cn0125","cn0125-e0","0","eth0","e0","38:EA:A7:12:60:70","10.1.20.125","NULL"
"325","cn0126","cn0126-e0","0","eth0","e0","38:EA:A7:12:5F:EC","10.1.20.126","NULL"
"326","cn0127","cn0127-e0","0","eth0","e0","38:EA:A7:12:5F:BC","10.1.20.127","NULL"
"327","cn0128","cn0128-e0","0","eth0","e0","38:EA:A7:12:60:74","10.1.20.128","NULL"
"328","cn0129","cn0129-e0","0","eth0","e0","38:EA:A7:12:38:F0","10.1.20.129","NULL"
"329","cn0130","cn0130-e0","0","eth0","e0","38:EA:A7:12:35:2C","10.1.20.130","NULL"
"330","cn0131","cn0131-e0","0","eth0","e0","38:EA:A7:12:34:EC","10.1.20.131","NULL"
"331","cn0132","cn0132-e0","0","eth0","e0","38:EA:A7:12:34:14","10.1.20.132","NULL"
"332","cn0133","cn0133-e0","0","eth0","e0","38:EA:A7:12:34:F4","10.1.20.133","NULL"
"333","cn0134","cn0134-e0","0","eth0","e0","38:EA:A7:12:33:84","10.1.20.134","NULL"
"334","cn0135","cn0135-e0","0","eth0","e0","38:EA:A7:12:36:4C","10.1.20.135","NULL"
"335","cn0136","cn0136-e0","0","eth0","e0","38:EA:A7:12:44:54","10.1.20.136","NULL"
"336","cn0137","cn0137-e0","0","eth0","e0","38:EA:A7:12:34:10","10.1.20.137","NULL"
"337","cn0138","cn0138-e0","0","eth0","e0","38:EA:A7:12:37:FC","10.1.20.138","NULL"
"338","cn0139","cn0139-e0","0","eth0","e0","38:EA:A7:12:32:8C","10.1.20.139","NULL"
"339","cn0140","cn0140-e0","0","eth0","e0","38:EA:A7:12:36:04","10.1.20.140","NULL"
"340","cn0141","cn0141-e0","0","eth0","e0","38:EA:A7:12:33:AC","10.1.20.141","NULL"
"341","cn0142","cn0142-e0","0","eth0","e0","38:EA:A7:12:34:98","10.1.20.142","NULL"
"342","cn0143","cn0143-e0","0","eth0","e0","38:EA:A7:12:32:60","10.1.20.143","NULL"
"343","cn0144","cn0144-e0","0","eth0","e0","38:EA:A7:12:34:1C","10.1.20.144","NULL"
"344","cn0145","cn0145-e0","0","eth0","e0","38:EA:A7:12:3A:1C","10.1.20.145","NULL"
"345","cn0146","cn0146-e0","0","eth0","e0","38:EA:A7:12:37:D4","10.1.20.146","NULL"
"346","cn0147","cn0147-e0","0","eth0","e0","38:EA:A7:12:36:30","10.1.20.147","NULL"
"347","cn0148","cn0148-e0","0","eth0","e0","38:EA:A7:12:38:B8","10.1.20.148","NULL"
"348","cn0149","cn0149-e0","0","eth0","e0","38:EA:A7:12:36:CC","10.1.20.149","NULL"
"349","cn0150","cn0150-e0","0","eth0","e0","38:EA:A7:12:36:E4","10.1.20.150","NULL"
"350","cn0151","cn0151-e0","0","eth0","e0","38:EA:A7:12:37:3C","10.1.20.151","NULL"
"351","cn0152","cn0152-e0","0","eth0","e0","38:EA:A7:12:35:F8","10.1.20.152","NULL"
"352","cn0153","cn0153-e0","0","eth0","e0","38:EA:A7:12:33:3C","10.1.20.153","NULL"
"353","cn0154","cn0154-e0","0","eth0","e0","38:EA:A7:12:33:EC","10.1.20.154","NULL"
"354","cn0155","cn0155-e0","0","eth0","e0","38:EA:A7:12:35:94","10.1.20.155","NULL"
"355","cn0156","cn0156-e0","0","eth0","e0","38:EA:A7:12:3A:30","10.1.20.156","NULL"
"356","cn0157","cn0157-e0","0","eth0","e0","38:EA:A7:12:32:94","10.1.20.157","NULL"
"357","cn0158","cn0158-e0","0","eth0","e0","38:EA:A7:12:34:94","10.1.20.158","NULL"
"358","cn0159","cn0159-e0","0","eth0","e0","38:EA:A7:12:34:40","10.1.20.159","NULL"
"359","cn0160","cn0160-e0","0","eth0","e0","38:EA:A7:12:34:5C","10.1.20.160","NULL"
"360","cn0161","cn0161-e0","0","eth0","e0","38:EA:A7:12:39:D8","10.1.20.161","NULL"
"361","cn0162","cn0162-e0","0","eth0","e0","38:EA:A7:12:33:E0","10.1.20.162","NULL"
"362","cn0163","cn0163-e0","0","eth0","e0","38:EA:A7:12:39:30","10.1.20.163","NULL"
"363","cn0164","cn0164-e0","0","eth0","e0","38:EA:A7:12:37:F8","10.1.20.164","NULL"
"364","cn0165","cn0165-e0","0","eth0","e0","38:EA:A7:12:35:E4","10.1.20.165","NULL"
"365","cn0166","cn0166-e0","0","eth0","e0","38:EA:A7:12:32:98","10.1.20.166","NULL"
"366","cn0167","cn0167-e0","0","eth0","e0","38:EA:A7:12:34:88","10.1.20.167","NULL"
"367","cn0168","cn0168-e0","0","eth0","e0","38:EA:A7:12:34:E8","10.1.20.168","NULL"
"368","cn0169","cn0169-e0","0","eth0","e0","8C:DC:D4:B4:48:58","10.1.20.169","NULL"
"369","cn0170","cn0170-e0","0","eth0","e0","38:EA:A7:11:CF:E0","10.1.20.170","NULL"
"370","cn0171","cn0171-e0","0","eth0","e0","38:EA:A7:11:CF:30","10.1.20.171","NULL"
"371","cn0172","cn0172-e0","0","eth0","e0","38:EA:A7:11:CF:98","10.1.20.172","NULL"
"372","cn0173","cn0173-e0","0","eth0","e0","38:EA:A7:11:CB:FC","10.1.20.173","NULL"
"373","cn0174","cn0174-e0","0","eth0","e0","38:EA:A7:11:CB:D4","10.1.20.174","NULL"
"374","cn0175","cn0175-e0","0","eth0","e0","38:EA:A7:11:CF:AC","10.1.20.175","NULL"
"375","cn0176","cn0176-e0","0","eth0","e0","38:EA:A7:12:39:A0","10.1.20.176","NULL"
"376","cn0177","cn0177-e0","0","eth0","e0","38:EA:A7:11:CC:AC","10.1.20.177","NULL"
"377","cn0178","cn0178-e0","0","eth0","e0","38:EA:A7:11:CC:00","10.1.20.178","NULL"
"378","cn0179","cn0179-e0","0","eth0","e0","38:EA:A7:11:CF:A8","10.1.20.179","NULL"
"379","cn0180","cn0180-e0","0","eth0","e0","38:EA:A7:11:CF:B8","10.1.20.180","NULL"
"380","cn0181","cn0181-e0","0","eth0","e0","38:EA:A7:11:CF:90","10.1.20.181","NULL"
"381","cn0182","cn0182-e0","0","eth0","e0","38:EA:A7:11:CF:74","10.1.20.182","NULL"
"382","cn0183","cn0183-e0","0","eth0","e0","38:EA:A7:11:CF:28","10.1.20.183","NULL"
"383","cn0184","cn0184-e0","0","eth0","e0","38:EA:A7:11:CF:9C","10.1.20.184","NULL"
"384","cn0185","cn0185-e0","0","eth0","e0","38:EA:A7:12:35:FC","10.1.20.185","NULL"
"385","cn0186","cn0186-e0","0","eth0","e0","38:EA:A7:12:3A:24","10.1.20.186","NULL"
"386","cn0187","cn0187-e0","0","eth0","e0","38:EA:A7:12:3A:50","10.1.20.187","NULL"
"387","cn0188","cn0188-e0","0","eth0","e0","38:EA:A7:12:39:E0","10.1.20.188","NULL"
"388","cn0189","cn0189-e0","0","eth0","e0","38:EA:A7:12:39:E4","10.1.20.189","NULL"
"389","cn0190","cn0190-e0","0","eth0","e0","38:EA:A7:12:39:6C","10.1.20.190","NULL"
"390","cn0191","cn0191-e0","0","eth0","e0","38:EA:A7:12:38:1C","10.1.20.191","NULL"
"391","cn0192","cn0192-e0","0","eth0","e0","38:EA:A7:12:37:00","10.1.20.192","NULL"
"392","cn0192","cn0192-ilo","0","iLO4","ilo","9C:B6:54:AE:06:7C","10.4.20.192","NULL"
"393","cn0193","cn0193-e0","0","eth0","e0","38:EA:A7:12:38:38","10.1.20.193","NULL"
"394","cn0194","cn0194-e0","0","eth0","e0","38:EA:A7:12:3A:A0","10.1.20.194","NULL"
"395","cn0195","cn0195-e0","0","eth0","e0","38:EA:A7:12:36:DC","10.1.20.195","NULL"
"396","cn0196","cn0196-e0","0","eth0","e0","38:EA:A7:12:37:58","10.1.20.196","NULL"
"397","cn0197","cn0197-e0","0","eth0","e0","38:EA:A7:12:38:28","10.1.20.197","NULL"
"398","cn0198","cn0198-e0","0","eth0","e0","38:EA:A7:12:3A:4C","10.1.20.198","NULL"
"399","cn0199","cn0199-e0","0","eth0","e0","38:EA:A7:12:3A:C0","10.1.20.199","NULL"
"400","cn0200","cn0200-e0","0","eth0","e0","38:EA:A7:12:38:00","10.1.20.200","NULL"
"401","cn0201","cn0201-e0","0","eth0","e0","38:EA:A7:12:32:34","10.1.20.201","NULL"
"402","cn0202","cn0202-e0","0","eth0","e0","38:EA:A7:12:33:18","10.1.20.202","NULL"
"403","cn0203","cn0203-e0","0","eth0","e0","38:EA:A7:12:32:E8","10.1.20.203","NULL"
"404","cn0204","cn0204-e0","0","eth0","e0","38:EA:A7:12:33:04","10.1.20.204","NULL"
"405","cn0205","cn0205-e0","0","eth0","e0","38:EA:A7:12:36:88","10.1.20.205","NULL"
"406","cn0205","cn0205-ilo","0","iLO4","ilo","9C:B6:54:AE:08:08","10.4.20.205","NULL"
"407","cn0206","cn0206-e0","0","eth0","e0","38:EA:A7:12:32:D0","10.1.20.206","NULL"
"408","cn0207","cn0207-e0","0","eth0","e0","38:EA:A7:12:33:28","10.1.20.207","NULL"
"409","cn0208","cn0208-e0","0","eth0","e0","38:EA:A7:12:34:D8","10.1.20.208","NULL"
"410","cn0209","cn0209-e0","0","eth0","e0","38:EA:A7:12:35:58","10.1.20.209","NULL"
"411","cn0210","cn0210-e0","0","eth0","e0","38:EA:A7:12:35:90","10.1.20.210","NULL"
"412","cn0211","cn0211-e0","0","eth0","e0","38:EA:A7:12:35:5C","10.1.20.211","NULL"
"413","cn0212","cn0212-e0","0","eth0","e0","38:EA:A7:12:35:34","10.1.20.212","NULL"
"414","cn0213","cn0213-e0","0","eth0","e0","38:EA:A7:12:36:78","10.1.20.213","NULL"
"415","cn0214","cn0214-e0","0","eth0","e0","38:EA:A7:12:38:80","10.1.20.214","NULL"
"416","cn0215","cn0215-e0","0","eth0","e0","38:EA:A7:12:33:98","10.1.20.215","NULL"
"417","cn0216","cn0216-e0","0","eth0","e0","38:EA:A7:12:35:B0","10.1.20.216","NULL"
"418","cn0217","cn0217-e0","0","eth0","e0","38:EA:A7:12:62:5C","10.1.20.217","NULL"
"419","cn0218","cn0218-e0","0","eth0","e0","38:EA:A7:12:61:F8","10.1.20.218","NULL"
"420","cn0219","cn0219-e0","0","eth0","e0","38:EA:A7:12:61:F4","10.1.20.219","NULL"
"421","cn0220","cn0220-e0","0","eth0","e0","38:EA:A7:12:62:98","10.1.20.220","NULL"
"422","cn0221","cn0221-e0","0","eth0","e0","38:EA:A7:12:62:60","10.1.20.221","NULL"
"423","cn0222","cn0222-e0","0","eth0","e0","38:EA:A7:12:61:E4","10.1.20.222","NULL"
"424","cn0223","cn0223-e0","0","eth0","e0","38:EA:A7:12:61:C0","10.1.20.223","NULL"
"425","cn0224","cn0224-e0","0","eth0","e0","38:EA:A7:12:62:64","10.1.20.224","NULL"
"426","cn0225","cn0225-e0","0","eth0","e0","38:EA:A7:12:63:C4","10.1.20.225","NULL"
"427","cn0226","cn0226-e0","0","eth0","e0","38:EA:A7:12:62:A8","10.1.20.226","NULL"
"428","cn0227","cn0227-e0","0","eth0","e0","38:EA:A7:12:62:78","10.1.20.227","NULL"
"429","cn0228","cn0228-e0","0","eth0","e0","38:EA:A7:12:62:7C","10.1.20.228","NULL"
"430","cn0229","cn0229-e0","0","eth0","e0","38:EA:A7:12:63:94","10.1.20.229","NULL"
"431","cn0230","cn0230-e0","0","eth0","e0","38:EA:A7:12:61:AC","10.1.20.230","NULL"
"432","cn0231","cn0231-e0","0","eth0","e0","38:EA:A7:12:61:F0","10.1.20.231","NULL"
"433","cn0232","cn0232-e0","0","eth0","e0","38:EA:A7:12:61:B0","10.1.20.232","NULL"
"434","cn0233","cn0233-e0","0","eth0","e0","38:EA:A7:12:63:14","10.1.20.233","NULL"
"435","cn0234","cn0234-e0","0","eth0","e0","38:EA:A7:12:62:8C","10.1.20.234","NULL"
"436","cn0235","cn0235-e0","0","eth0","e0","38:EA:A7:12:62:90","10.1.20.235","NULL"
"437","cn0236","cn0236-e0","0","eth0","e0","38:EA:A7:12:61:C8","10.1.20.236","NULL"
"438","cn0237","cn0237-e0","0","eth0","e0","38:EA:A7:12:63:68","10.1.20.237","NULL"
"439","cn0238","cn0238-e0","0","eth0","e0","38:EA:A7:12:61:D4","10.1.20.238","NULL"
"440","cn0239","cn0239-e0","0","eth0","e0","38:EA:A7:12:63:78","10.1.20.239","NULL"
"441","cn0240","cn0240-e0","0","eth0","e0","38:EA:A7:12:63:B0","10.1.20.240","NULL"
"442","cn0241","cn0241-e0","0","eth0","e0","38:EA:A7:12:64:64","10.1.20.241","NULL"
"443","cn0242","cn0242-e0","0","eth0","e0","38:EA:A7:12:65:34","10.1.20.242","NULL"
"444","cn0243","cn0243-e0","0","eth0","e0","38:EA:A7:12:60:54","10.1.20.243","NULL"
"445","cn0244","cn0244-e0","0","eth0","e0","38:EA:A7:12:5F:F0","10.1.20.244","NULL"
"446","cn0245","cn0245-e0","0","eth0","e0","38:EA:A7:12:5F:E4","10.1.20.245","NULL"
"447","cn0246","cn0246-e0","0","eth0","e0","38:EA:A7:12:65:98","10.1.20.246","NULL"
"448","cn0247","cn0247-e0","0","eth0","e0","38:EA:A7:12:65:18","10.1.20.247","NULL"
"449","cn0248","cn0248-e0","0","eth0","e0","38:EA:A7:12:60:A4","10.1.20.248","NULL"
"450","cn0249","cn0249-e0","0","eth0","e0","38:EA:A7:12:64:E8","10.1.20.249","NULL"
"451","cn0250","cn0250-e0","0","eth0","e0","38:EA:A7:12:64:9C","10.1.20.250","NULL"
"452","cn0251","cn0251-e0","0","eth0","e0","38:EA:A7:12:65:10","10.1.20.251","NULL"
"453","cn0252","cn0252-e0","0","eth0","e0","38:EA:A7:12:65:40","10.1.20.252","NULL"
"454","cn0253","cn0253-e0","0","eth0","e0","38:EA:A7:12:65:90","10.1.20.253","NULL"
"455","cn0254","cn0254-e0","0","eth0","e0","38:EA:A7:12:64:E4","10.1.20.254","NULL"
"456","cn0255","cn0255-e0","0","eth0","e0","38:EA:A7:12:64:5C","10.1.20.255","NULL"
"457","cn0256","cn0256-e0","0","eth0","e0","38:EA:A7:12:64:F4","10.1.21.0","NULL"
"458","cn0257","cn0257-e0","0","eth0","e0","38:EA:A7:12:33:5C","10.1.21.1","NULL"
"459","cn0258","cn0258-e0","0","eth0","e0","38:EA:A7:12:34:30","10.1.21.2","NULL"
"460","cn0259","cn0259-e0","0","eth0","e0","38:EA:A7:12:32:64","10.1.21.3","NULL"
"461","cn0260","cn0260-e0","0","eth0","e0","38:EA:A7:12:32:E4","10.1.21.4","NULL"
"462","cn0261","cn0261-e0","0","eth0","e0","38:EA:A7:12:32:38","10.1.21.5","NULL"
"463","cn0262","cn0262-e0","0","eth0","e0","38:EA:A7:12:34:9C","10.1.21.6","NULL"
"464","cn0263","cn0263-e0","0","eth0","e0","38:EA:A7:12:33:58","10.1.21.7","NULL"
"465","cn0264","cn0264-e0","0","eth0","e0","38:EA:A7:12:34:48","10.1.21.8","NULL"
"466","cn0265","cn0265-e0","0","eth0","e0","38:EA:A7:12:39:90","10.1.21.9","NULL"
"467","cn0266","cn0266-e0","0","eth0","e0","38:EA:A7:12:39:AC","10.1.21.10","NULL"
"468","cn0267","cn0267-e0","0","eth0","e0","38:EA:A7:12:3A:88","10.1.21.11","NULL"
"469","cn0268","cn0268-e0","0","eth0","e0","38:EA:A7:12:39:D0","10.1.21.12","NULL"
"470","cn0269","cn0269-e0","0","eth0","e0","38:EA:A7:12:38:18","10.1.21.13","NULL"
"471","cn0270","cn0270-e0","0","eth0","e0","38:EA:A7:12:3A:5C","10.1.21.14","NULL"
"472","cn0271","cn0271-e0","0","eth0","e0","38:EA:A7:12:38:8C","10.1.21.15","NULL"
"473","cn0272","cn0272-e0","0","eth0","e0","38:EA:A7:12:38:90","10.1.21.16","NULL"
"474","cn0273","cn0273-e0","0","eth0","e0","8C:DC:D4:B4:46:7C","10.1.21.17","NULL"
"475","cn0274","cn0274-e0","0","eth0","e0","38:EA:A7:12:39:9C","10.1.21.18","NULL"
"476","cn0275","cn0275-e0","0","eth0","e0","38:EA:A7:12:36:00","10.1.21.19","NULL"
"477","cn0276","cn0276-e0","0","eth0","e0","38:EA:A7:12:36:18","10.1.21.20","NULL"
"478","cn0277","cn0277-e0","0","eth0","e0","8C:DC:D4:B4:47:E8","10.1.21.21","NULL"
"479","cn0278","cn0278-e0","0","eth0","e0","38:EA:A7:11:CF:A4","10.1.21.22","NULL"
"480","cn0279","cn0279-e0","0","eth0","e0","38:EA:A7:11:CC:B0","10.1.21.23","NULL"
"481","cn0280","cn0280-e0","0","eth0","e0","38:EA:A7:11:CF:DC","10.1.21.24","NULL"
"482","cn0281","cn0281-e0","0","eth0","e0","38:EA:A7:12:36:C8","10.1.21.25","NULL"
"483","cn0282","cn0282-e0","0","eth0","e0","38:EA:A7:12:35:DC","10.1.21.26","NULL"
"484","cn0283","cn0283-e0","0","eth0","e0","38:EA:A7:12:37:BC","10.1.21.27","NULL"
"485","cn0284","cn0284-e0","0","eth0","e0","38:EA:A7:12:37:D0","10.1.21.28","NULL"
"486","cn0285","cn0285-e0","0","eth0","e0","38:EA:A7:12:3A:2C","10.1.21.29","NULL"
"487","cn0286","cn0286-e0","0","eth0","e0","38:EA:A7:12:3A:34","10.1.21.30","NULL"
"488","cn0287","cn0287-e0","0","eth0","e0","38:EA:A7:12:39:00","10.1.21.31","NULL"
"489","cn0288","cn0288-e0","0","eth0","e0","38:EA:A7:12:3A:58","10.1.21.32","NULL"
"490","cn0289","cn0289-e0","0","eth0","e0","38:EA:A7:11:CB:38","10.1.21.33","NULL"
"491","cn0290","cn0290-e0","0","eth0","e0","38:EA:A7:11:CF:E4","10.1.21.34","NULL"
"492","cn0291","cn0291-e0","0","eth0","e0","38:EA:A7:11:CB:88","10.1.21.35","NULL"
"493","cn0292","cn0292-e0","0","eth0","e0","38:EA:A7:11:CF:F8","10.1.21.36","NULL"
"494","cn0293","cn0293-e0","0","eth0","e0","38:EA:A7:11:C9:E0","10.1.21.37","NULL"
"495","cn0294","cn0294-e0","0","eth0","e0","38:EA:A7:11:CC:80","10.1.21.38","NULL"
"496","cn0295","cn0295-e0","0","eth0","e0","38:EA:A7:11:CC:B8","10.1.21.39","NULL"
"497","cn0296","cn0296-e0","0","eth0","e0","38:EA:A7:11:C9:B0","10.1.21.40","NULL"
"498","cn0297","cn0297-e0","0","eth0","e0","38:EA:A7:11:CA:C8","10.1.21.41","NULL"
"499","cn0298","cn0298-e0","0","eth0","e0","38:EA:A7:11:CB:A8","10.1.21.42","NULL"
"500","cn0299","cn0299-e0","0","eth0","e0","38:EA:A7:11:CA:E8","10.1.21.43","NULL"
"501","cn0300","cn0300-e0","0","eth0","e0","38:EA:A7:11:CB:84","10.1.21.44","NULL"
"502","cn0300","cn0300-ilo","0","iLO4","ilo","9C:B6:54:AD:F1:84","10.4.21.44","NULL"
"503","cn0301","cn0301-e0","0","eth0","e0","38:EA:A7:11:CD:30","10.1.21.45","NULL"
"504","cn0301","cn0301-ilo","0","iLO4","ilo","9C:B6:54:AE:09:34","10.4.21.45","NULL"
"505","cn0302","cn0302-e0","0","eth0","e0","38:EA:A7:11:CD:98","10.1.21.46","NULL"
"506","cn0302","cn0302-ilo","0","iLO4","ilo","9C:B6:54:AE:08:BC","10.4.21.46","NULL"
"507","cn0303","cn0303-e0","0","eth0","e0","38:EA:A7:11:CC:98","10.1.21.47","NULL"
"508","cn0303","cn0303-ilo","0","iLO4","ilo","9C:B6:54:AE:07:18","10.4.21.47","NULL"
"509","cn0304","cn0304-e0","0","eth0","e0","38:EA:A7:11:CA:E4","10.1.21.48","NULL"
"510","cn0304","cn0304-ilo","0","iLO4","ilo","9C:B6:54:AE:08:68","10.4.21.48","NULL"
"511","cn0305","cn0305-e0","0","eth0","e0","38:EA:A7:12:37:E8","10.1.21.49","NULL"
"512","cn0305","cn0305-ilo","0","iLO4","ilo","9C:B6:54:AD:FB:3C","10.4.21.49","NULL"
"513","cn0306","cn0306-e0","0","eth0","e0","38:EA:A7:12:37:1C","10.1.21.50","NULL"
"514","cn0307","cn0307-e0","0","eth0","e0","38:EA:A7:12:3A:D4","10.1.21.51","NULL"
"515","cn0308","cn0308-e0","0","eth0","e0","38:EA:A7:12:39:04","10.1.21.52","NULL"
"516","cn0309","cn0309-e0","0","eth0","e0","38:EA:A7:11:CD:E8","10.1.21.53","NULL"
"517","cn0310","cn0310-e0","0","eth0","e0","38:EA:A7:11:CE:14","10.1.21.54","NULL"
"518","cn0311","cn0311-e0","0","eth0","e0","38:EA:A7:11:C9:4C","10.1.21.55","NULL"
"519","cn0312","cn0312-e0","0","eth0","e0","38:EA:A7:11:CC:64","10.1.21.56","NULL"
"520","cn0313","cn0313-e0","0","eth0","e0","38:EA:A7:12:38:04","10.1.21.57","NULL"
"521","cn0314","cn0314-e0","0","eth0","e0","38:EA:A7:12:36:EC","10.1.21.58","NULL"
"522","cn0315","cn0315-e0","0","eth0","e0","38:EA:A7:12:38:DC","10.1.21.59","NULL"
"523","cn0316","cn0316-e0","0","eth0","e0","38:EA:A7:12:39:CC","10.1.21.60","NULL"
"524","cn0317","cn0317-e0","0","eth0","e0","38:EA:A7:12:39:2C","10.1.21.61","NULL"
"525","cn0318","cn0318-e0","0","eth0","e0","38:EA:A7:12:36:2C","10.1.21.62","NULL"
"526","cn0319","cn0319-e0","0","eth0","e0","38:EA:A7:12:38:D0","10.1.21.63","NULL"
"527","cn0320","cn0320-e0","0","eth0","e0","38:EA:A7:12:3A:B8","10.1.21.64","NULL"
"528","cn0321","cn0321-e0","0","eth0","e0","38:EA:A7:16:50:98","10.1.21.65","NULL"
"529","cn0322","cn0322-e0","0","eth0","e0","38:EA:A7:16:3D:8C","10.1.21.66","NULL"
"530","cn0323","cn0323-e0","0","eth0","e0","38:EA:A7:16:3E:1C","10.1.21.67","NULL"
"531","cn0323","cn0323-ilo","0","iLO4","ilo","9C:B6:54:AB:DF:3A","10.4.21.67","NULL"
"532","cn0324","cn0324-e0","0","eth0","e0","38:EA:A7:16:51:B0","10.1.21.68","NULL"
"533","cn0325","cn0325-e0","0","eth0","e0","38:EA:A7:13:4A:14","10.1.21.69","NULL"
"534","cn0326","cn0326-e0","0","eth0","e0","38:EA:A7:13:47:A4","10.1.21.70","NULL"
"535","cn0327","cn0327-e0","0","eth0","e0","38:EA:A7:13:4A:A4","10.1.21.71","NULL"
"536","cn0328","cn0328-e0","0","eth0","e0","38:EA:A7:13:4A:A8","10.1.21.72","NULL"
"537","cn0329","cn0329-e0","0","eth0","e0","38:EA:A7:13:49:60","10.1.21.73","NULL"
"538","cn0330","cn0330-e0","0","eth0","e0","38:EA:A7:13:47:28","10.1.21.74","NULL"
"539","cn0331","cn0331-e0","0","eth0","e0","38:EA:A7:13:49:48","10.1.21.75","NULL"
"540","cn0332","cn0332-e0","0","eth0","e0","38:EA:A7:13:47:B8","10.1.21.76","NULL"
"541","cn0333","cn0333-e0","0","eth0","e0","38:EA:A7:13:4A:54","10.1.21.77","NULL"
"542","cn0334","cn0334-e0","0","eth0","e0","38:EA:A7:13:45:70","10.1.21.78","NULL"
"543","cn0335","cn0335-e0","0","eth0","e0","38:EA:A7:13:43:78","10.1.21.79","NULL"
"544","cn0336","cn0336-e0","0","eth0","e0","38:EA:A7:13:44:E8","10.1.21.80","NULL"
"545","cn0337","cn0337-e0","0","eth0","e0","38:EA:A7:13:43:54","10.1.21.81","NULL"
"546","cn0338","cn0338-e0","0","eth0","e0","38:EA:A7:13:44:54","10.1.21.82","NULL"
"547","cn0339","cn0339-e0","0","eth0","e0","38:EA:A7:13:42:B8","10.1.21.83","NULL"
"548","cn0340","cn0340-e0","0","eth0","e0","38:EA:A7:13:45:A0","10.1.21.84","NULL"
"549","cn0341","cn0341-e0","0","eth0","e0","38:EA:A7:13:49:24","10.1.21.85","NULL"
"550","cn0342","cn0342-e0","0","eth0","e0","38:EA:A7:13:49:2C","10.1.21.86","NULL"
"551","cn0343","cn0343-e0","0","eth0","e0","38:EA:A7:13:49:20","10.1.21.87","NULL"
"552","cn0344","cn0344-e0","0","eth0","e0","38:EA:A7:13:49:C4","10.1.21.88","NULL"
"553","cn0345","cn0345-e0","0","eth0","e0","38:EA:A7:13:49:A8","10.1.21.89","NULL"
"554","cn0346","cn0346-e0","0","eth0","e0","38:EA:A7:13:4A:18","10.1.21.90","NULL"
"555","cn0347","cn0347-e0","0","eth0","e0","38:EA:A7:13:49:28","10.1.21.91","NULL"
"556","cn0348","cn0348-e0","0","eth0","e0","38:EA:A7:13:49:08","10.1.21.92","NULL"
"557","cn0349","cn0349-e0","0","eth0","e0","38:EA:A7:13:46:F4","10.1.21.93","NULL"
"558","cn0350","cn0350-e0","0","eth0","e0","38:EA:A7:13:47:10","10.1.21.94","NULL"
"559","cn0351","cn0351-e0","0","eth0","e0","38:EA:A7:13:47:E4","10.1.21.95","NULL"
"560","cn0352","cn0352-e0","0","eth0","e0","38:EA:A7:13:4A:B0","10.1.21.96","NULL"
"561","cn0353","cn0353-e0","0","eth0","e0","38:EA:A7:13:47:A0","10.1.21.97","NULL"
"562","cn0354","cn0354-e0","0","eth0","e0","38:EA:A7:13:47:24","10.1.21.98","NULL"
"563","cn0355","cn0355-e0","0","eth0","e0","38:EA:A7:13:49:A0","10.1.21.99","NULL"
"564","cn0356","cn0356-e0","0","eth0","e0","38:EA:A7:13:4B:80","10.1.21.100","NULL"
"565","cn0357","cn0357-e0","0","eth0","e0","38:EA:A7:13:44:60","10.1.21.101","NULL"
"566","cn0358","cn0358-e0","0","eth0","e0","38:EA:A7:13:49:58","10.1.21.102","NULL"
"567","cn0359","cn0359-e0","0","eth0","e0","38:EA:A7:13:45:88","10.1.21.103","NULL"
